ALIM_CODE;FOOD_LABEL;nrj_kj;nrj_kcal;eau_g;sel_g;sodium_mg;magnesium_mg;phosphore_mg;potassium_mg;calcium_mg;manganese_mg;fer_mg;cuivre_mg;zinc_mg;selenium_mcg;iode_mcg;proteines_g;glucides_g;sucres_g;fructose_g;galactose_g;glucose_g;lactose_g;maltose_g;saccharose_g;amidon_g;polyols_g;fibres_g;lipides_g;ags_g;agmi_g;agpi_g;ag_04_0_g;ag_06_0_g;ag_08_0_g;ag_10_0_g;ag_12_0_g;ag_14_0_g;ag_16_0_g;ag_18_0_g;ag_18_1_ole_g;ag_18_2_lino_g;ag_18_3_a_lino_g;ag_20_4_ara_g;ag_20_5_epa_g;ag_20_6_dha_g;retinol_mcg;beta_carotene_mcg;vitamine_d_mcg;vitamine_e_mg;vitamine_k1_mcg;vitamine_k2_mcg;vitamine_c_mg;vitamine_b1_mg;vitamine_b2_mg;vitamine_b3_mg;vitamine_b5_mg;vitamine_b6_mg;vitamine_b12_mcg;vitamine_b9_mcg;alcool_g;acides_organiques_g;cholesterol_mg
13020;Groseille à maquereau, crue;167;39.9;87.9;0.0038;1.5;9;26.2;187;25.4;0.16;0.33;0.063;0.14;0.068;0.3;0.75;4.88;4.66;2.15;0;1.4;0.07;0.07;0.96;0.094;0.13;4.03;0.59;0.058;0.059;0.31;0;0;0;0;0;0;0.045;0.011;0.059;0.17;0.12;0;0;0;0;37;0;0.69;0.4;0;29;0.033;0.029;0.29;0.29;0.048;0;8.85;0;1.4;0
13021;Kiwi, pulpe et graines, cru;255;60.5;83.5;0.0063;2.5;12;26;290;29;0.05;0.16;0.15;0.12;10;10;0.88;11;8.9;4.3;0;3.8;0.1;0.1;0.8;0.18;0.25;2.4;0.6;0.13;0.16;0.25;0.005;0.005;0.005;0.005;0.005;0.005;0.09;0.04;0.14;0.07;0.18;0.005;0.005;0.005;0;38;0;0.96;16.6;0;81.9;0.0075;0.021;0.23;0.24;0.036;0;22.2;0;1.05;0
13025;Mangue, pulpe, crue;314;73.9;81.1;0.0063;2.5;11;12;150;12;0.07;0.09;0.07;0.11;10;10;0.63;14.3;12.9;3.4;0;1;0.1;0.1;8.5;1.1;0.25;1.6;0.25;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0;864;0;2.05;1.12;0;25;0.0075;0.005;0.72;0.18;0.1;0;70.2;0;3.13;0
13026;Melon cantaloup (par ex.: Charentais, de Cavaillon) pulpe, cru;265;62.7;84.2;0.06;24;16;17;380;11;0.04;0.21;0.06;0.18;10;10;1.13;14.8;10.6;2.49;0.06;1.49;0.1;0.1;6.56;0.18;4;1.3;0.25;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0;2500;0;0.04;0.4;0;8.14;0.0075;0.005;0.6;0.15;0.055;0;58.9;0;0.23;0
13034;Orange, pulpe, crue;192;45.5;87.3;0.0063;2.5;15;38;180;66;0.02;0.57;0.04;0.25;10;10;0.75;8.03;7.6;2.1;0;2;0.1;0.1;3.5;0.18;0.25;2.7;0.25;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0;2.5;0;0.19;0.4;0;47.5;0.045;0.005;0.37;0.16;0.005;0;25.9;0;1.05;0
13036;Pastèque, pulpe, crue;165;38.9;91;0.0063;2.5;11;9.7;100;6;0.02;0.16;0.03;0.09;10;10;0.69;8.33;7.9;3.6;0;1.8;0.1;0.1;2.5;0.18;0.25;0.5;0.25;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0;1220;0;0.04;0.4;0;4.26;0.015;0.01;0.3;0.2;0.064;0;36.9;0;0.016;0
13037;Poire, pulpe et peau, crue;234;55.4;83.5;0.0045;1.8;8.23;15.4;132;6.46;0.03;0.072;0.071;0.097;5;0.4;0.49;10.9;9.01;6.06;0;2;0;0;0.95;0;1.89;2.9;0.27;0.067;0.057;0.12;0;0;0;0;0;0.00011;0.048;0.0093;0.017;0.1;0.015;0.005;0;0;0;14;0;0.41;4.4;0;4.62;0.015;0.021;0.23;0.06;0.022;0;11.5;0;1.55;0
13038;Compote de pomme;432;102;72.9;0;0;5.09;6;104;4.44;0.027;0.11;0.043;0.025;5;0.2;0.23;24.4;20.7;7.9;0;5.35;0.1;0.5;6.65;1.25;1.9;1.53;0.21;0.017;0.0074;0.051;0;0;0;0;0.00033;0.00033;0.014;0.0026;0.0074;0.039;0.0092;0.000044;0.00001;0.00001;0;3;0;0.18;0.6;0;14.5;0.017;0.022;0.072;0.044;0.027;0;1;0;0.46;0
13039;Pomme, pulpe et peau, crue;226;53.4;85.4;0.0037;1.5;6.47;14.4;119;5.34;0.036;0.099;0.041;0.031;5;0.2;0.25;11.6;9.35;5.96;0;2.01;0;0;1.38;0.05;0.25;1.4;0.25;0.052;0.01;0.15;0;0;0;0;0;0.0008;0.031;0.011;0.01;0.062;0.0067;0;0;0;0;21.4;0;0.37;2.39;0;6.25;0.016;0.019;0.091;0.079;0.048;0;6;0;0.46;0
13041;Prune Reine-Claude, crue;301;71.3;80.1;0.0063;2.5;9.5;20;250;13;0.08;0.16;0.1;0.12;10;10;0.94;16.4;10.4;1.8;0;4;0.1;0.1;4.6;0.18;2.3;1.7;0.25;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0;430;0;1.2;0.8;0;4.16;0.0075;0.005;0.23;0.25;0.049;0;18.4;0;0.0058;0.11
13042;Pruneau, sec;969;229;34.9;0.0063;2.5;30;66;610;50;0.25;0.38;0.23;0.28;10;0.8;1.63;55.4;38.1;12.5;0;25.5;0;0.06;0.15;0.18;9.6;5.1;0.4;0.16;0.14;0.05;0.005;0.005;0.005;0.005;0.01;0.02;0.09;0.04;0.14;0.05;0.005;0.005;0.005;0.005;0;14.9;0.13;0.41;12.8;0;0.25;0.029;0.034;0.43;0.38;0.25;0;2.5;0;0.9;0
13043;Pêche, pulpe et peau, crue;190;45.1;88.6;0.0075;0.56;11.2;21;215;7.32;0.064;0.15;0.075;0.12;0.16;0.3;1.08;9;8.16;1.29;0.057;1.39;0;0.075;5.35;0;0.84;1.6;0.33;0.027;0.096;0.12;0;0;0;0;0;0;0.024;0.0029;0.096;0.12;0.0031;0;0;0;0;162;0;1.27;2.6;0;6.6;0.022;0.046;0.7;0.16;0.028;0;4.1;0;0;0
13044;Raisin blanc, à gros grain (type Italia ou Dattier), cru;311;73.4;80.9;0.0063;2.5;7.6;16;200;12;0.08;0.2;0.19;0.025;10;10;0.75;16.6;15.5;8.5;0;7;0.1;0.1;0.1;0.18;0.25;1;0.25;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0;7.54;0.13;0.31;5.44;0;1.07;0.043;0.005;0.05;0.077;0.043;0;16.3;0;0.076;0.065
13045;Raisin noir, cru;301;71;84;0.0075;0.19;6.78;21.8;152;8.98;0.051;0.2;0.078;0.038;1.48;0.4;0.63;15.6;15;7.1;0;7.4;3.6E-16;3.6E-16;0.5;0.18;0.2;1.4;0.4;0.13;0.016;0.12;0;0;0;0;0;0.003;0.11;0.015;0.016;0.09;0.027;0;0;0;0;24;0;0.4;0.4;0;10.8;0.045;0.01;0.15;0.075;0.04;0;5;0;0;0
13046;Raisin, sec;1360;321;16;0.013;5;35;82;960;54;0.28;1.7;0.38;0.24;10;10;3;73.2;70.3;36;0;34;0.1;0.3;0.1;0.5;0.25;4.2;0.9;0.31;0.34;0.18;0.005;0.005;0.005;0.005;0.01;0.03;0.2;0.07;0.32;0.17;0.01;0.005;0.005;0.005;0;2.5;0.13;1.67;12.6;0;0.25;0.075;0.005;0.53;0.084;0.061;0.012;82;0;0.22;0
13050;Pomme, pulpe, crue;207;48.9;86.7;0;0;4;11;90;5;0.038;0.07;0.031;0.05;0.15;0.1;0.27;10.7;10.1;6.03;0;3.25;0;0;0.82;0;0.59;1.3;0.13;0.021;0.005;0.037;0;0;0;0;0;0;0.017;0.002;0.0035;0.0026;0.0026;0.0026;0;0;0;17;0;0.05;0.6;0;4;0.019;0.028;0.091;0.071;0.037;0;0;0;0.73;0
13063;Figue de Barbarie, pulpe et graines, crue;154;36.8;88.4;0.011;4.5;77;17.5;175;118;0.58;0.25;0.019;0.14;10;1.5;0.37;6;1.02;0.21;0;0.44;0;0;0.38;0.18;0.25;4.45;0.31;0.01;0.01;0.04;0.00074;0.00074;0.00074;0.00074;0.0008;0.0012;0.0032;0.0019;0.0083;0.0062;0.0062;0.0062;0.0062;0.0026;0;60;0;0.01;2.9;0;12.5;0.011;0.046;0.38;0.17;0.079;0;8;0;0;0
13067;Citron vert ou Lime, pulpe, cru;170;40.2;86.3;0.015;6;14;24;190;57;0.09;0.2;0.08;0.15;10;10;1.13;3.14;2.1;0.8;0.1;0.8;0.1;0.1;0.5;0.18;0.25;4.3;0.15;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0;12.4;0;0.45;0.4;0;29.3;0.0075;0.023;0.25;0.23;0.018;0;36.5;0;4.55;0
13085;Pomme Canada, pulpe, crue;239;56.3;84.4;0.0092;3.69;3.76;8.61;154;3.59;0.03;0.14;0.035;0.09;0.045;1.12;0.4;11.6;11;3.08;0;2.01;0.1;0.1;1.37;0;0.59;1.6;0.1;0.0033;0.004;0.024;0.00025;0.00025;0.00025;0.00025;0.00027;0.00039;0.0011;0.00064;0.0027;0.002;0.002;0.002;0.002;0.00083;0;37;0;0.27;0.4;0;4;0.03;0.02;0.1;0;0.06;0;1;0;1.72;0
13089;Banane, pulpe, sèche;1500;355;3;0.0075;3;108;74;1490;22;0.57;1.15;0.39;0.61;6.53;3;3.89;78.4;47.3;18;0;25.3;0;0.1;0.34;0.34;6.12;9.9;1.81;0.7;0.15;0.34;0;0;0.001;0.005;0.006;0.013;0.47;0.023;0.15;0.31;0.021;0.0063;0;0;0;101;0;0.39;2;0;7;0.18;0.24;2.8;0.38;0.44;0;14;0;0;0
13100;Prune, crue;219;51.7;87;0.0075;3;6;17.8;149;7.29;0.076;0.16;0.06;0.096;0.11;0.4;0.66;9.92;9.92;2.94;0;4.7;0;0.08;1.57;0;0;1.5;0.29;0.038;0.076;0.1;0;0;0;0;0;0;0.029;0.0085;0.017;0.07;0.035;0;0;0;0;190;0;0.33;6.4;0;7.25;0.024;0.026;0.41;0.14;0.037;0;4;0;1.27;0
13107;Poire, pulpe, crue;224;53;85.1;0.0075;3;7;13;150;11;0;0.2;0.06;0.1;1;1;0.3;10.4;10.4;3.08;0;2.01;0.1;0.1;1.37;0;0;2.47;0.1;0.0033;0.004;0.024;0.00025;0.00025;0.00025;0.00025;0.00027;0.00039;0.0011;0.00064;0.0027;0.002;0.002;0.002;0.002;0.00083;0;37;0;0.29;0.4;0;6;0.2;0.03;0.2;0.07;0.02;0;2;0;1.44;0.01
13108;Compote, tout type de fruits;434;102;73.1;0.0063;2.5;5.8;13;150;18;0.04;0.13;0.05;0.07;10;0.1;0.25;23.9;23.1;7.26;0.05;6.07;0;0.05;9.8;0;0;2;0.092;0.068;0.005;0;0.00026;0.000019;0.000019;0.000019;0.00099;0.0016;0.0046;0.0011;0.0032;0;0;0;0;0;0;82.7;0.13;0.87;1.52;0;42;0.0075;0.005;0.15;0.12;0.025;0;13.6;0;0.33;0
13109;Compote, tout type de fruits, allégée en sucres;279;66;82.9;0.0063;2.5;5.5;11;140;6.2;0.08;0.14;0.04;0.025;10;0.1;0.25;15.3;14.6;6.92;0.05;3.32;0.05;0.05;4.34;0.23;0.5;1.6;0.08;0.037;0.016;0.012;0.00022;0.000017;0.000017;0.000017;0.0016;0.0029;0.019;0.00099;0.013;0.0098;0.0018;0.000017;0.000028;0.000075;0;99.3;0.13;0.53;0.4;0;11.5;0.0075;0.005;0.05;0.095;0.027;0;9.03;0;0.2;0
13111;Pomme, sèche;1050;248;31.8;0.22;87;10.5;38;450;22;0.15;1.4;0.12;0.2;0.5;0.8;0.78;57.2;54.6;18;0;25.3;0;0.1;0.34;0;2.63;8.7;0.31;0.058;0.012;0.14;0;0;0;0;0.00098;0.00098;0.047;0.0084;0.01;0.11;0.029;0;0;0;0;0;0;0.53;3;0;3.9;0.065;0.13;0.76;0.27;0.13;0;0;0;0.11;0
13112;Raisin, cru;311;73.2;80.5;0.005;2;7;20;191;10;0.071;0.36;0.13;0.07;0.8;0.75;0.72;15.7;15.5;8.13;0;7.2;0;0;0.15;0;0.2;0.9;0.16;0.054;0.007;0.048;0;0;0;0;0;0.001;0.046;0.006;0.0043;0.0032;0.0032;0.0032;0;0;0;39;0;0.19;14.6;0;3.2;0.069;0.07;0.19;0.05;0.086;0;2;0;1.54;0
13118;Pêche, sèche;1360;323;7.5;0.2;79;80;120;945;25;0.67;6.8;0.63;0.57;6.53;2.8;5;68.9;49.2;6.7;0;6.1;0;0;38.3;0.34;6.12;14.3;1;0.092;0.32;0.42;0;0;0;0;0;0;0.08;0.011;0.31;0.41;0.01;0.002;0;0;0;14.9;0;0.46;3;0;4.8;0.002;0.065;1.3;0.3;0.15;0;14;0;0;0
13125;Citron, zeste, cru;211;51;81.6;0.015;6;15;12;160;134;0.07;0.9;0.092;0.25;7;10;1.38;5.4;4.17;1.93;0;1.26;0.063;0.063;0.86;0.18;0.25;10.6;0.3;0.042;0.012;0.096;0;0;0;0;0;0.001;0.038;0.002;0.011;0.067;0.028;0;0;0;0;7;0;0.25;0;0;129;0.06;0.08;0.4;0.32;0.17;0;13;0;0.12;0
13128;Chayote ou christophine ou chouchou, crue;78.2;18.6;94.2;0.005;2;12;18;125;17;0.19;0.34;0.12;0.74;2.33;1.45;0.72;2.8;1.66;0.73;0;0.65;0.093;0.093;0.093;0.18;0.25;1.7;0.12;0.028;0.01;0.057;0;0;0;0;0;0;0.024;0.003;0.0024;0.016;0.0044;0.000015;0;0;0;0;0;0.12;4.1;0;7.7;0.025;0.029;0.47;0.25;0.076;0;93;0;0.16;0
13129;Compote, tout type de fruits, allégée en sucres, rayon frais;285;67.3;83.9;0.011;4.38;4.7;9.6;120;4.7;0.03;0.09;0.04;0.025;25;10;0.32;14.9;14.3;6.8;0;3.1;0.1;0.1;4.3;0.18;0.42;1.4;0.48;0.14;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;10.5;23.9;0.13;0.37;0.4;0;10.1;0.005;0.005;0.12;0.036;0.044;0;2.5;0;0;0
13134;Salade de fruits, crue;321;75.2;78;0.0037;0.81;16.4;16.7;203;14.5;0.34;0.29;0.071;0.094;4.9;1.18;0.5;11.4;11.2;3.08;0;2.01;0.1;0.1;1.37;0.084;0.12;1.23;0.15;0;0.014;0.061;0;0;0;0;0;0;0;0;0.004;0.003;0.003;0.003;0.003;0.0013;0;35;0;0.37;0.4;0;20;0.043;0.032;0.32;0.15;0.17;0;20.2;0;8;0.03
13147;Olives vertes, fourrées ou farcies (anchois, poivrons, etc.);643;156;75;2.78;1110;11.2;14.8;32.9;66.8;0.05;0.3;0.23;0.11;2.5;27.7;2.09;0.61;0.2;0;0;0.1;0;0.1;0.2;0;0;4.33;15.2;2.63;10.3;1.59;0.0035;0.0032;0.0032;0.0033;0.0033;0.0073;2.14;0.39;10.3;1.09;0.1;0.0042;0.0034;0.0034;1;27.9;0.25;4.18;1.4;0;38.6;0.02;0.021;0.11;0.04;0.02;0.08;13.8;0;0;1.4
13190;Pomme Chantecler, pulpe, crue;219;51.8;86.4;0.0063;2.5;3.6;10;120;4;0.03;0.06;0.04;0.05;10;10;0.25;11.2;10.8;5.4;0;1.3;0.1;0.1;4.1;0.18;0.25;1.9;0.25;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0;54.6;0;0.04;0.4;0;2.85;0.0075;0.005;0.05;0.078;0.039;0;2.5;0;0.078;0
13191;Pomme Gala, pulpe, crue;230;54.5;85.5;0.0063;2.5;3;7.8;91;3.6;0.02;0.06;0.03;0.025;10;10;0.25;11.9;11.1;6.3;0;1.1;0.1;0.1;3.7;0.18;0.25;1.9;0.25;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0;11.6;0;0.04;0.4;0;1.33;0.02;0.005;0.05;0.1;0.035;0;6.98;0;0.093;0
13192;Pomme Pink lady, pulpe, crue;254;60.1;83.6;0.0063;2.5;3;7.5;110;2.8;0.02;0.07;0.03;0.025;10;10;0.25;12.8;12.3;6.6;0;1.1;0.1;0.1;4.6;0.18;0.25;2.9;0.25;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0;32.3;0;0.04;0.4;0;2.13;0.0075;0.005;0.05;0.093;0.058;0;2.5;0;0.031;0
13193;Pêche blanche, pulpe et peau, crue;199;47.2;87.6;0.0063;2.5;7.1;18;180;4.1;0.05;0.11;0.06;0.11;10;10;0.69;9.48;8.7;0.9;0;0.8;0.1;0.1;7;0.18;0.6;2.1;0.25;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0;2.5;0;0.19;0.4;0;3.85;0.0075;0.005;0.2;0.18;0.005;0;7.92;0;0.36;0
13194;Pêche blanche, pulpe, crue;195;46.1;87.6;0.0063;2.5;6.8;18;170;3.9;0.05;0.12;0.06;0.1;10;10;0.63;9.63;7.8;0.8;0;0.7;0.1;0.1;6.3;0.6;0.25;1.1;0.25;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0;2.5;0;0.28;0.4;0;4.09;0.0075;0.005;0.05;0.15;0.005;0;10.5;0;0.36;0
13195;Pêche jaune, pulpe, crue;196;46.3;87.8;0.0063;2.5;6.7;17;190;4.2;0.04;0.11;0.06;0.09;10;10;0.69;9.8;7.6;1.1;0;0.9;0.1;0.1;5.6;0.18;0.25;1;0.25;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0;130;0;0.5;0.4;0;3.43;0.0075;0.005;0.31;0.16;0.015;0;12;0;0.18;0
13997;Fruits rouges, crus (framboises, fraises, groseilles, cassis);212;50.5;84.5;0.008;3;16.9;32.6;225;40;0.42;1;0.088;0.22;0.35;1.15;1.11;7.88;7.4;3.92;0;3.48;0;0.15;0.15;0.013;0.25;5.3;0.31;0;0.054;0;0;0;0;0;0;0;0;0;0.0083;0;0;0;0;0;0;49.5;0;0.67;0.4;0;87;0.031;0.084;0.38;0.21;0.064;0;37.6;0;0.53;0
13998;Coulis de fruits rouges (framboises, fraises, groseilles, cassis);488;115;67.8;0.014;7.79;14.5;26.9;204;25.6;0.32;0.71;0.074;0.2;0.3;0.88;0.8;25.1;25.1;2.79;0;5.17;0;0.11;17.2;0;0;3.46;0.54;0.026;0.13;0.1;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.011;0;0.005;0;44;0;0.45;0.6;0;60.9;0.024;0.067;0.33;0.22;0.055;0;34.6;0;0;0
15000;Amande (avec peau);2480;600;4.8;0.0063;2.5;270;510;800;260;1.9;3.4;0.96;3.5;10;10;18.8;9.51;4.2;0.1;0.1;0.2;0.1;0.1;4;0.18;0;12.5;51.3;4.11;34.4;10.5;0.005;0.005;0.005;0.005;0.005;0.03;3.16;0.87;33.3;10.5;0.005;0.005;0.005;0.005;0;7.33;0.13;22.3;0.4;0;0.25;0.15;0.29;1.97;0.62;0.07;0;120;0;0;0
15001;Cacahuète ou Arachide;2520;610;2.2;0.022;8.6;190;400;700;57;1.4;1.6;0.46;3;30;10;22.8;14.8;5.9;0.1;0;0.1;0.1;0.1;5.9;5;0;8.6;49.1;8.4;25.5;12.9;0.005;0.005;0.005;0.005;0.005;0.04;4.54;1.34;24.7;12.9;0.04;0.005;0.005;0.005;0;2.5;0;2.46;0.4;0;0.25;0.43;0.024;10.6;1.76;0.4;0;89.3;0;0;0
15005;Noix, séchée, cerneaux;2890;700;4;0.063;2.5;140;360;430;75;2.9;2.2;1.1;2.7;10;10;13.3;6.88;3;0.1;0;0.2;0.1;0.1;2.8;0.18;0;6.7;67.3;6.45;14.1;43.6;0.005;0.005;0.005;0.005;0.005;0.04;4.66;1.64;13.4;36.1;7.5;0.005;0.005;0.005;0;20.7;0.13;1.67;2.4;0;0.77;0.3;0.05;0.4;0.67;0.19;0.04;120;0;0;0
15006;Noix de coco, amande mûre, fraîche;1470;358;47;0.05;20;32;113;356;14;1.5;2.43;0.44;1.1;10;1.2;3.33;6.22;6.22;0.07;0;0.1;0;0.07;4.04;0;0;9;33.5;29.7;1.43;0.37;0;0.19;2.35;0;14.9;3.87;2.84;1.73;1.43;0.37;0.003;0;0;0;0;0;0;0.24;0.2;0;3.3;0.066;0.02;0.54;0.3;0.054;0;26;0;0;0
15007;Noix de coco, amande, sèche;2820;685;2.65;0.064;26.6;90;197;647;18.4;2.75;3.46;0.67;1.26;6.8;0.3;6.62;8.55;6.64;0.15;0;0.3;0;0.12;5.83;1.84;0;14;66.3;57.7;3.3;0.73;0.0017;0.4;5.01;3.93;29.3;10.8;5.33;2.22;3.3;0.71;0.0025;0;0;0.0017;0;0;0;0.44;0.3;0;1.5;0.048;0.07;0.6;0.5;0.17;0;16.5;0;0;0
15008;Noix du Brésil;2850;692;3.01;0.0075;3;367;658;591;150;2;2.47;1.75;4.13;103;0.05;14.8;6.17;2.33;0;0;0;0;0;2.33;0.25;0;6.4;66.1;16;21.8;25.5;0;0;0;0;0;0.046;9.25;6.16;19.5;25.2;0.059;0;0;0;0;0;0;5.33;0;0;0.7;0.87;0.035;0.25;0.21;0.1;0;13;0;0;0
15010;Sésame, graine;2420;587;3.48;0.05;2.31;324;605;468;962;1.24;14.6;1.58;5.74;26.5;2.5;17.6;9.85;0.3;0.0049;0;0.007;0;0.0049;0.28;0.4;0;14.9;49.7;7.09;18.8;21.8;0;0;0;0;0;0.085;4.22;2.78;18.7;21.2;0.26;0;0;0;0;5;0;0.25;0;0;0;0.79;0.25;4.52;0.05;0.79;0;97;0;0;0
15011;Tournesol, graine;2640;638;3.38;0.014;5.5;364;477;578;86.5;1.95;4.9;1.5;3.8;8.41;5;21.3;10.1;2.62;0.035;0;0.05;0;0.035;2.5;3.8;0;6.4;55.5;6.23;10.9;35.6;0;0;0;0;0;0.039;2.66;2.53;10.9;27.8;0.16;0;0.014;0;0;30;0;42.3;0;0;1.4;1.98;0.16;4.8;0.83;1.24;0;254;0;0;0
15023;Noix, fraîche;1560;378;41.9;0.0063;2.5;120;260;390;94;2.7;1.5;0.93;2.2;10;10;11;9.94;1.3;0.5;0.1;0.6;0.1;0.1;0.2;0.18;0;3.9;31.8;2.93;4.1;23.3;0.005;0.005;0.005;0.005;0.005;0.02;2.07;0.79;3.79;19.5;3.77;0.005;0.005;0.005;0;52;0.13;1.6;2.04;0;0.25;0.21;0.12;0.38;1.06;0.16;0;108;0;0;0
15026;Noix de pécan;3010;730;2.57;0.0025;1;123;277;409;69.8;4.27;2.57;1.2;4.61;5.2;2;9.57;5.43;3.64;0.04;0;0.04;0;0.025;3.56;0.46;0;8.33;72.6;6.62;40.6;23.1;0;0;0;0;0;0;4.44;1.77;40.6;22.1;1.01;0;0;0;0;29;0;1.4;3.5;0;0.97;0.59;0.12;1.17;0.82;0.2;0;19.8;0;0;0
15027;Noix de macadamia;3100;752;1.36;0.013;5;130;188;368;85;4.13;3.69;0.76;1.3;10;2;7.91;5.22;4.24;0.065;0;0.065;0;0;4.11;0.98;0;8.6;75.8;11.8;58.8;1.48;0;0;0;0;0.076;0.66;6.04;2.33;37;1.47;0.012;0;0;0;0;8.46;0;0.54;1.22;0;1.2;1.2;0.16;2.47;0.76;0.28;0;11;0;0;0
15028;Cucurbitacées, graine;2460;594;5.23;0.018;7;592;1230;809;46;4.54;8.82;1.34;7.81;10;2.5;30.2;4.71;1.4;0.15;0;0.13;0;0;1.12;1.47;0;6;49.1;8.66;16.2;21;0;0.001;0;0.003;0.006;0.059;5.36;2.87;16.1;20.7;0.12;0;0;0;0;9;0;2.18;7.3;0;1.9;0.27;0.15;4.99;0.75;0.14;0;58;0;0;0
15034;Lin, graine;2030;491;5.93;0.051;20.5;372;595;641;228;2.48;10.2;1.22;6.05;28;0.5;20.2;6.6;1.55;0;0;0.4;0;0;1.15;0;0;27.3;36.6;3.17;6.51;24.9;0;0;0;0;0;0.007;1.87;1.15;5.37;4.31;16.7;0;0;0;0;0;0;0.31;4.3;0;0.6;1.22;0.2;3.08;0.99;0.63;0;93.7;0;0;0
15035;Sésame, graine décortiquée;2610;631;3.58;0.073;29;348;703;419;62.4;1.95;6.36;1.4;7.24;24.4;0.2;21.1;4.5;0.48;0.07;0;0.1;0;0;0.31;1.84;0;11.9;56.1;8.1;21.6;23.9;0;0;0;0;0;0.13;4.92;2.73;19;21.9;0.39;0;0;0;0;40;0;1.68;0;0;0;0.75;0.17;5.16;0.17;0.6;0;106;0;0;0
15041;Amande, mondée, émondée ou blanchie;2530;613;4.51;0.048;19;268;481;659;236;1.84;3.28;1.03;2.97;10;2.5;21.4;8.76;4.63;0;0;0.03;0;0.14;4.46;1;0;9.9;52.5;3.95;33.4;12.4;0;0;0;0;0;0;3.27;0.67;25.6;12.3;0.1;0;0;0;0;4;0;23.8;0;0;0;0.19;0.71;3.5;0.31;0.12;0;49;0;0;0
15047;Chia, graine, séchée;1820;442;5.8;0.04;16;335;860;407;631;2.72;7.72;0.92;4.58;10;2.5;16.5;7.72;4.25;0.07;0;0.099;0;0.07;4.01;1.84;0;34.4;30.7;3.33;2.31;23.7;0;0;0;0;0;0.03;2.17;0.91;2.31;5.84;17.8;0;0;0;0;8.46;0;0.5;1.22;0;1.6;0.62;0.17;8.83;0.69;0.22;0;49;0;0;0
16550;Graisse de canard;3690;898;0.2;0;0;0;0;0;0;0.008;0;0;0;6.9;2;0;0;0;0;0;0;0;0;0;0;0;0;99.8;33.2;49.3;12.9;0;0;0;0;0;0.7;24.7;7.8;44;9.39;0.71;0;0;0;0;0;4.8;2.7;0;0;0;0;0;0;0;0;0;0;0;0;100
18145;Café au lait, instantané ou non, sucré, prêt à boire;171;40.5;90.5;0.056;22.3;8.18;40.5;104;59.3;0.016;0.13;0.0069;0.21;0.82;5.34;1.32;7.18;7.18;0;0;0;2.19;0;4.99;0;0;0;0.72;0.45;0.22;0.022;0.023;0.013;0.0086;0.02;0.026;0.078;0.21;0.065;0.16;0.019;0.0033;0;0;0;9.03;0;0.024;0.019;0.048;0;0;0.03;0.11;0.14;0.29;0.014;0.029;2.67;0;0;2.38
